user_id,installed_at,channel,ab_group,ab_eligible,registered,opened_menu,built_cart,entered_address,first_order
8381,2025-09-23 14:00:00,Telegram (локальные каналы),test,True,True,True,False,False,False
8382,2025-09-24 21:00:00,Telegram (локальные каналы),control,True,False,False,False,False,False
8383,2025-09-28 13:00:00,Telegram (локальные каналы),control,True,True,True,True,False,False
8384,2025-09-17 08:00:00,Контекстная реклама,test,True,True,False,False,False,False
8385,2025-09-02 09:00:00,Таргетированная реклама,test,True,True,True,True,True,True
8386,2025-09-03 10:00:00,Таргетированная реклама,control,True,True,True,True,True,False
8387,2025-09-23 20:00:00,Таргетированная реклама,test,True,True,True,True,True,False
8388,2025-09-14 12:00:00,Telegram (локальные каналы),test,True,False,False,False,False,False
8389,2025-09-29 20:00:00,Органический поиск,test,True,True,True,True,False,False
8390,2025-09-11 22:00:00,Telegram (локальные каналы),test,True,True,True,False,False,False
8391,2025-09-23 19:00:00,Таргетированная реклама,test,True,True,True,False,False,False
8392,2025-09-25 21:00:00,Таргетированная реклама,test,True,True,True,True,False,False
8393,2025-09-24 11:00:00,Таргетированная реклама,test,True,False,False,False,False,False
8394,2025-09-20 10:00:00,Органический поиск,control,True,True,True,False,False,False
8395,2025-09-22 10:00:00,Органический поиск,test,True,True,True,False,False,False
8396,2025-09-09 07:00:00,Таргетированная реклама,test,True,True,True,True,False,False
8397,2025-09-09 21:00:00,Telegram (локальные каналы),test,True,True,True,True,True,True
8398,2025-09-24 10:00:00,Контекстная реклама,test,True,True,True,True,True,True
8399,2025-09-27 17:00:00,Таргетированная реклама,test,True,True,True,True,True,True
8400,2025-09-15 11:00:00,Таргетированная реклама,control,True,False,False,False,False,False
8401,2025-09-25 15:00:00,Реферальная программа,test,True,True,True,True,False,False
8402,2025-09-29 13:00:00,Telegram (локальные каналы),control,True,True,True,True,True,False
8403,2025-09-23 18:00:00,Контекстная реклама,test,True,True,True,True,True,True
8404,2025-09-07 10:00:00,Контекстная реклама,control,True,True,True,True,True,False
8405,2025-09-17 11:00:00,Органический поиск,control,True,True,True,True,True,True
8406,2025-09-25 09:00:00,Telegram (локальные каналы),test,True,False,False,False,False,False
8407,2025-09-25 12:00:00,Реферальная программа,test,True,True,True,False,False,False
8408,2025-09-07 20:00:00,Telegram (локальные каналы),control,True,True,True,True,False,False
8409,2025-09-04 22:00:00,Реферальная программа,control,True,True,True,True,True,True
8410,2025-09-20 07:00:00,Таргетированная реклама,control,True,True,True,False,False,False
8411,2025-09-12 20:00:00,Telegram (локальные каналы),control,True,True,True,False,False,False
8412,2025-09-04 18:00:00,Telegram (локальные каналы),test,True,True,True,True,True,True
8413,2025-09-16 08:00:00,Telegram (локальные каналы),test,True,True,True,False,False,False
8414,2025-09-18 09:00:00,Таргетированная реклама,test,True,True,True,False,False,False
8415,2025-09-13 20:00:00,Таргетированная реклама,test,True,False,False,False,False,False
8416,2025-09-22 10:00:00,Контекстная реклама,test,True,True,False,False,False,False
8417,2025-09-19 21:00:00,Telegram (локальные каналы),test,True,False,False,False,False,False
8418,2025-09-10 15:00:00,Контекстная реклама,test,True,True,True,True,True,True
8419,2025-09-14 22:00:00,Контекстная реклама,test,True,True,True,True,True,True
8420,2025-09-21 15:00:00,Органический поиск,test,True,True,True,True,True,True
8421,2025-09-28 09:00:00,Telegram (локальные каналы),control,True,True,False,False,False,False
8422,2025-09-27 16:00:00,Реферальная программа,test,True,True,True,True,True,True
8423,2025-09-10 14:00:00,Таргетированная реклама,test,True,True,True,True,True,True
8424,2025-09-02 08:00:00,Таргетированная реклама,control,True,False,False,False,False,False
8425,2025-09-06 20:00:00,Telegram (локальные каналы),control,True,True,True,True,False,False
8426,2025-09-30 21:00:00,Telegram (локальные каналы),control,True,True,True,False,False,False
8427,2025-09-20 22:00:00,Органический поиск,test,True,True,False,False,False,False
8428,2025-09-09 17:00:00,Реферальная программа,test,True,True,True,True,True,True
8429,2025-09-06 16:00:00,Telegram (локальные каналы),control,True,True,True,False,False,False
8430,2025-09-04 10:00:00,Реферальная программа,test,True,True,True,True,True,False
8431,2025-09-23 22:00:00,Telegram (локальные каналы),control,True,True,True,False,False,False
8432,2025-09-02 18:00:00,Органический поиск,test,True,True,True,True,False,False
8433,2025-09-26 17:00:00,Таргетированная реклама,test,True,False,False,False,False,False
8434,2025-09-11 18:00:00,Контекстная реклама,control,True,True,True,True,True,True
8435,2025-09-02 20:00:00,Таргетированная реклама,control,True,True,True,True,True,True
8436,2025-09-28 12:00:00,Таргетированная реклама,control,True,True,True,False,False,False
8437,2025-09-12 08:00:00,Реферальная программа,control,True,True,True,True,True,True
8438,2025-09-21 22:00:00,Таргетированная реклама,control,True,True,True,False,False,False
8439,2025-09-08 07:00:00,Реферальная программа,control,True,True,True,False,False,False
8440,2025-09-05 11:00:00,Органический поиск,test,True,True,True,True,True,True
8441,2025-09-25 14:00:00,Контекстная реклама,test,True,True,True,True,True,True
8442,2025-09-01 07:00:00,Контекстная реклама,control,True,True,True,True,True,True
8443,2025-09-06 11:00:00,Таргетированная реклама,test,True,False,False,False,False,False
8444,2025-09-05 20:00:00,Telegram (локальные каналы),test,True,False,False,False,False,False
8445,2025-09-15 17:00:00,Органический поиск,control,True,False,False,False,False,False
8446,2025-09-30 16:00:00,Реферальная программа,test,True,False,False,False,False,False
8447,2025-09-02 07:00:00,Органический поиск,control,True,True,True,False,False,False
8448,2025-09-05 13:00:00,Таргетированная реклама,test,True,True,False,False,False,False
8449,2025-09-08 08:00:00,Органический поиск,control,True,True,True,False,False,False
8450,2025-09-08 13:00:00,Telegram (локальные каналы),control,True,True,True,False,False,False
8451,2025-09-11 13:00:00,Таргетированная реклама,test,True,True,True,True,True,True
8452,2025-09-01 13:00:00,Органический поиск,control,True,True,True,False,False,False
8453,2025-09-06 12:00:00,Реферальная программа,test,True,True,True,False,False,False
8454,2025-09-30 19:00:00,Telegram (локальные каналы),control,True,True,True,True,True,False
8455,2025-09-26 14:00:00,Контекстная реклама,test,True,True,True,True,True,True
8456,2025-09-16 21:00:00,Органический поиск,test,True,False,False,False,False,False
8457,2025-09-27 12:00:00,Таргетированная реклама,control,True,True,True,True,True,True
8458,2025-09-15 09:00:00,Telegram (локальные каналы),test,True,True,False,False,False,False
8459,2025-09-03 12:00:00,Telegram (локальные каналы),test,True,True,False,False,False,False
8460,2025-09-12 20:00:00,Telegram (локальные каналы),test,True,True,True,True,False,False
8461,2025-09-26 12:00:00,Органический поиск,test,True,True,True,True,True,True
8462,2025-09-30 20:00:00,Telegram (локальные каналы),control,True,True,True,True,True,True
8463,2025-09-19 18:00:00,Таргетированная реклама,control,True,False,False,False,False,False
8464,2025-09-13 11:00:00,Таргетированная реклама,test,True,True,True,True,True,False
8465,2025-09-03 10:00:00,Контекстная реклама,test,True,True,False,False,False,False
8466,2025-09-14 08:00:00,Таргетированная реклама,control,True,False,False,False,False,False
8467,2025-09-02 14:00:00,Таргетированная реклама,control,True,True,True,False,False,False
8468,2025-09-18 18:00:00,Органический поиск,control,True,True,True,True,True,True
8469,2025-09-11 11:00:00,Telegram (локальные каналы),test,True,True,True,False,False,False
8470,2025-09-03 22:00:00,Таргетированная реклама,test,True,False,False,False,False,False
8471,2025-09-22 07:00:00,Telegram (локальные каналы),test,True,True,True,False,False,False
8472,2025-09-29 19:00:00,Контекстная реклама,test,True,True,True,True,True,True
8473,2025-09-11 09:00:00,Таргетированная реклама,test,True,True,True,True,True,True
8474,2025-09-30 22:00:00,Telegram (локальные каналы),control,True,True,True,False,False,False
8475,2025-09-15 08:00:00,Таргетированная реклама,test,True,True,True,True,True,False
8476,2025-09-11 21:00:00,Telegram (локальные каналы),test,True,True,True,True,True,False
8477,2025-09-28 13:00:00,Telegram (локальные каналы),test,True,True,False,False,False,False
8478,2025-09-09 11:00:00,Органический поиск,control,True,False,False,False,False,False
8479,2025-09-26 07:00:00,Контекстная реклама,test,True,False,False,False,False,False
8480,2025-09-19 10:00:00,Telegram (локальные каналы),test,True,False,False,False,False,False
8481,2025-09-15 13:00:00,Контекстная реклама,test,True,False,False,False,False,False
8482,2025-09-19 21:00:00,Таргетированная реклама,control,True,True,True,True,True,True
8483,2025-09-16 22:00:00,Органический поиск,test,True,False,False,False,False,False
8484,2025-09-17 08:00:00,Контекстная реклама,control,True,True,True,False,False,False
8485,2025-09-27 15:00:00,Органический поиск,control,True,True,True,False,False,False
8486,2025-09-30 07:00:00,Telegram (локальные каналы),test,True,True,True,True,False,False
8487,2025-09-26 08:00:00,Контекстная реклама,control,True,True,True,False,False,False
8488,2025-09-03 16:00:00,Контекстная реклама,control,True,False,False,False,False,False
8489,2025-09-02 15:00:00,Реферальная программа,control,True,True,True,False,False,False
8490,2025-09-28 21:00:00,Реферальная программа,test,True,True,True,False,False,False
8491,2025-09-23 21:00:00,Таргетированная реклама,control,True,True,True,False,False,False
8492,2025-09-28 09:00:00,Реферальная программа,control,True,True,True,False,False,False
8493,2025-09-02 17:00:00,Таргетированная реклама,control,True,True,True,False,False,False
8494,2025-09-23 19:00:00,Таргетированная реклама,control,True,False,False,False,False,False
8495,2025-09-04 19:00:00,Telegram (локальные каналы),control,True,True,True,False,False,False
8496,2025-09-09 16:00:00,Таргетированная реклама,test,True,False,False,False,False,False
8497,2025-09-30 15:00:00,Таргетированная реклама,control,True,True,True,True,True,True
8498,2025-09-24 16:00:00,Органический поиск,test,True,True,True,False,False,False
8499,2025-09-28 13:00:00,Telegram (локальные каналы),test,True,True,True,True,True,True
8500,2025-09-02 16:00:00,Telegram (локальные каналы),control,True,True,True,True,True,True
8501,2025-09-07 21:00:00,Таргетированная реклама,test,True,True,False,False,False,False
8502,2025-09-29 12:00:00,Telegram (локальные каналы),test,True,True,True,True,True,True
8503,2025-09-26 14:00:00,Таргетированная реклама,control,True,True,True,True,True,False
8504,2025-09-29 14:00:00,Таргетированная реклама,control,True,True,True,False,False,False
8505,2025-09-24 20:00:00,Telegram (локальные каналы),control,True,True,True,True,True,True
8506,2025-09-12 10:00:00,Реферальная программа,control,True,True,True,False,False,False
8507,2025-09-15 14:00:00,Telegram (локальные каналы),test,True,True,True,False,False,False
8508,2025-09-11 19:00:00,Telegram (локальные каналы),control,True,True,True,True,True,True
8509,2025-09-14 13:00:00,Таргетированная реклама,control,True,True,True,False,False,False
8510,2025-09-17 20:00:00,Контекстная реклама,test,True,True,True,True,True,True
8511,2025-09-06 15:00:00,Telegram (локальные каналы),control,True,True,True,False,False,False
8512,2025-09-02 08:00:00,Таргетированная реклама,test,True,True,True,True,True,True
8513,2025-09-28 12:00:00,Таргетированная реклама,test,True,True,True,False,False,False
8514,2025-09-07 09:00:00,Telegram (локальные каналы),control,True,True,True,True,True,True
8515,2025-09-20 14:00:00,Таргетированная реклама,test,True,True,True,True,True,True
8516,2025-09-13 12:00:00,Таргетированная реклама,control,True,True,True,False,False,False
8517,2025-09-25 12:00:00,Органический поиск,control,True,True,True,False,False,False
8518,2025-09-02 20:00:00,Реферальная программа,test,True,True,True,True,True,True
8519,2025-09-11 21:00:00,Таргетированная реклама,control,True,True,False,False,False,False
8520,2025-09-25 19:00:00,Реферальная программа,test,True,True,True,False,False,False
8521,2025-09-10 19:00:00,Telegram (локальные каналы),control,True,True,True,True,False,False
8522,2025-09-27 21:00:00,Контекстная реклама,control,True,True,True,False,False,False
8523,2025-09-27 21:00:00,Органический поиск,test,True,True,True,True,True,True
8524,2025-09-10 09:00:00,Таргетированная реклама,control,True,True,True,False,False,False
8525,2025-09-07 21:00:00,Telegram (локальные каналы),test,True,True,True,True,True,True
8526,2025-09-05 09:00:00,Telegram (локальные каналы),test,True,True,True,False,False,False
8527,2025-09-27 11:00:00,Таргетированная реклама,test,True,True,True,False,False,False
8528,2025-09-21 19:00:00,Реферальная программа,test,True,True,False,False,False,False
8529,2025-09-03 09:00:00,Реферальная программа,control,True,True,True,True,True,False
8530,2025-09-23 22:00:00,Таргетированная реклама,control,True,True,True,True,True,True
8531,2025-09-02 21:00:00,Органический поиск,control,True,False,False,False,False,False
8532,2025-09-30 07:00:00,Таргетированная реклама,control,True,True,True,False,False,False
8533,2025-09-29 17:00:00,Органический поиск,test,True,False,False,False,False,False
8534,2025-09-22 21:00:00,Telegram (локальные каналы),test,True,True,True,True,True,True
8535,2025-09-10 15:00:00,Реферальная программа,control,True,True,True,False,False,False
8536,2025-09-09 15:00:00,Реферальная программа,control,True,True,True,False,False,False
8537,2025-09-15 16:00:00,Telegram (локальные каналы),test,True,False,False,False,False,False
8538,2025-09-20 15:00:00,Telegram (локальные каналы),test,True,True,True,False,False,False
8539,2025-09-05 16:00:00,Реферальная программа,test,True,True,True,True,True,False
8540,2025-09-15 17:00:00,Реферальная программа,test,True,True,True,False,False,False
8541,2025-09-14 22:00:00,Telegram (локальные каналы),test,True,True,True,True,True,True
8542,2025-09-01 08:00:00,Органический поиск,control,True,True,True,False,False,False
8543,2025-09-28 10:00:00,Таргетированная реклама,control,True,False,False,False,False,False
8544,2025-09-19 07:00:00,Органический поиск,control,True,True,True,True,False,False
8545,2025-09-26 08:00:00,Реферальная программа,control,True,True,True,False,False,False
8546,2025-09-08 10:00:00,Telegram (локальные каналы),control,True,True,True,True,False,False
8547,2025-09-29 21:00:00,Таргетированная реклама,test,True,True,True,False,False,False
8548,2025-09-01 12:00:00,Telegram (локальные каналы),test,True,False,False,False,False,False
8549,2025-09-22 16:00:00,Таргетированная реклама,test,True,True,True,True,True,True
8550,2025-09-27 12:00:00,Telegram (локальные каналы),control,True,True,True,True,False,False
8551,2025-09-24 22:00:00,Таргетированная реклама,test,True,True,True,True,True,False
8552,2025-09-11 10:00:00,Таргетированная реклама,control,True,False,False,False,False,False
8553,2025-09-18 13:00:00,Таргетированная реклама,test,True,True,True,True,True,True
8554,2025-09-30 12:00:00,Telegram (локальные каналы),control,True,True,True,True,True,True
8555,2025-09-01 10:00:00,Реферальная программа,test,True,True,True,True,True,True
8556,2025-09-05 08:00:00,Таргетированная реклама,test,True,True,True,True,False,False
8557,2025-09-05 13:00:00,Telegram (локальные каналы),test,True,True,True,False,False,False
8558,2025-09-16 10:00:00,Реферальная программа,test,True,True,False,False,False,False
8559,2025-09-18 07:00:00,Telegram (локальные каналы),control,True,True,True,True,True,True
8560,2025-09-22 21:00:00,Органический поиск,control,True,True,True,False,False,False
8561,2025-09-29 12:00:00,Органический поиск,control,True,True,True,True,True,True
8562,2025-09-25 07:00:00,Реферальная программа,control,True,True,True,True,True,False
8563,2025-09-13 16:00:00,Реферальная программа,test,True,True,True,True,False,False
8564,2025-09-16 14:00:00,Telegram (локальные каналы),test,True,True,False,False,False,False
8565,2025-09-02 18:00:00,Реферальная программа,control,True,False,False,False,False,False
8566,2025-09-27 12:00:00,Telegram (локальные каналы),test,True,True,True,True,False,False
8567,2025-09-13 09:00:00,Таргетированная реклама,test,True,False,False,False,False,False
8568,2025-09-18 17:00:00,Telegram (локальные каналы),control,True,True,True,True,True,True
8569,2025-09-28 13:00:00,Таргетированная реклама,test,True,True,True,False,False,False
8570,2025-09-24 21:00:00,Telegram (локальные каналы),control,True,False,False,False,False,False
8571,2025-09-21 12:00:00,Таргетированная реклама,test,True,True,True,False,False,False
8572,2025-09-14 10:00:00,Таргетированная реклама,test,True,False,False,False,False,False
8573,2025-09-28 09:00:00,Таргетированная реклама,test,True,True,True,False,False,False
8574,2025-09-19 11:00:00,Контекстная реклама,test,True,True,True,False,False,False
8575,2025-09-02 10:00:00,Реферальная программа,test,True,False,False,False,False,False
8576,2025-09-14 15:00:00,Telegram (локальные каналы),test,True,True,True,False,False,False
8577,2025-09-06 12:00:00,Таргетированная реклама,test,True,True,True,True,True,True
8578,2025-09-12 22:00:00,Таргетированная реклама,control,True,False,False,False,False,False
8579,2025-09-20 10:00:00,Органический поиск,control,True,True,True,True,True,True
8580,2025-09-03 22:00:00,Telegram (локальные каналы),control,True,True,True,False,False,False
8581,2025-09-05 12:00:00,Органический поиск,control,True,True,True,True,False,False
8582,2025-09-05 14:00:00,Органический поиск,test,True,False,False,False,False,False
8583,2025-09-18 22:00:00,Telegram (локальные каналы),test,True,False,False,False,False,False
8584,2025-09-13 19:00:00,Telegram (локальные каналы),control,True,True,True,True,True,False
8585,2025-09-15 22:00:00,Telegram (локальные каналы),control,True,False,False,False,False,False
8586,2025-09-08 15:00:00,Реферальная программа,test,True,True,True,True,True,True
8587,2025-09-03 12:00:00,Таргетированная реклама,test,True,True,True,False,False,False
8588,2025-09-18 17:00:00,Таргетированная реклама,control,True,True,True,False,False,False
8589,2025-09-02 17:00:00,Реферальная программа,control,True,True,True,True,False,False
8590,2025-09-30 07:00:00,Реферальная программа,test,True,True,True,False,False,False
8591,2025-09-05 08:00:00,Таргетированная реклама,control,True,True,True,True,True,True
8592,2025-09-27 22:00:00,Реферальная программа,test,True,True,True,False,False,False
8593,2025-09-10 18:00:00,Telegram (локальные каналы),test,True,True,False,False,False,False
8594,2025-09-23 20:00:00,Telegram (локальные каналы),test,True,False,False,False,False,False
8595,2025-09-11 10:00:00,Таргетированная реклама,test,True,True,True,True,True,True
8596,2025-09-09 22:00:00,Органический поиск,control,True,True,False,False,False,False
8597,2025-09-26 11:00:00,Telegram (локальные каналы),test,True,True,True,False,False,False
8598,2025-09-04 09:00:00,Органический поиск,control,True,True,True,False,False,False
8599,2025-09-28 12:00:00,Органический поиск,control,True,True,True,False,False,False
8600,2025-09-29 12:00:00,Контекстная реклама,test,True,False,False,False,False,False
8601,2025-09-23 07:00:00,Таргетированная реклама,control,True,True,True,True,False,False
8602,2025-09-08 20:00:00,Контекстная реклама,control,True,False,False,False,False,False
8603,2025-09-11 20:00:00,Telegram (локальные каналы),control,True,True,True,False,False,False
8604,2025-09-03 10:00:00,Реферальная программа,control,True,True,True,True,True,True
8605,2025-09-20 15:00:00,Реферальная программа,control,True,True,False,False,False,False
8606,2025-09-22 20:00:00,Telegram (локальные каналы),test,True,True,True,True,False,False
8607,2025-09-04 13:00:00,Реферальная программа,test,True,True,True,True,True,True
8608,2025-09-06 15:00:00,Реферальная программа,control,True,True,True,True,False,False
8609,2025-09-09 10:00:00,Реферальная программа,test,True,False,False,False,False,False
8610,2025-09-10 14:00:00,Контекстная реклама,control,True,True,True,True,False,False
8611,2025-09-25 11:00:00,Таргетированная реклама,test,True,True,True,False,False,False
8612,2025-09-26 20:00:00,Таргетированная реклама,test,True,True,True,True,True,True
8613,2025-09-23 09:00:00,Органический поиск,test,True,True,True,False,False,False
8614,2025-09-07 07:00:00,Таргетированная реклама,control,True,True,True,False,False,False
8615,2025-09-17 21:00:00,Контекстная реклама,test,True,True,True,False,False,False
8616,2025-09-28 09:00:00,Таргетированная реклама,test,True,True,True,True,True,True
8617,2025-09-15 15:00:00,Реферальная программа,control,True,True,False,False,False,False
8618,2025-09-30 18:00:00,Реферальная программа,control,True,False,False,False,False,False
8619,2025-09-08 12:00:00,Таргетированная реклама,control,True,True,True,True,True,True
8620,2025-09-22 21:00:00,Таргетированная реклама,test,True,True,True,True,False,False
8621,2025-09-19 12:00:00,Telegram (локальные каналы),test,True,True,True,True,True,True
8622,2025-09-06 10:00:00,Таргетированная реклама,test,True,True,True,True,True,True
8623,2025-09-06 08:00:00,Таргетированная реклама,control,True,True,True,False,False,False
8624,2025-09-29 21:00:00,Telegram (локальные каналы),test,True,False,False,False,False,False
8625,2025-09-12 10:00:00,Telegram (локальные каналы),control,True,True,True,True,True,True
8626,2025-09-17 21:00:00,Контекстная реклама,test,True,True,True,True,True,True
8627,2025-09-16 14:00:00,Telegram (локальные каналы),test,True,False,False,False,False,False
8628,2025-09-26 21:00:00,Реферальная программа,control,True,True,True,True,False,False
8629,2025-09-30 08:00:00,Таргетированная реклама,test,True,True,True,True,True,True
8630,2025-09-12 20:00:00,Реферальная программа,test,True,True,True,False,False,False
8631,2025-09-06 22:00:00,Таргетированная реклама,control,True,False,False,False,False,False
8632,2025-09-24 18:00:00,Таргетированная реклама,control,True,True,True,False,False,False
8633,2025-09-21 09:00:00,Органический поиск,control,True,True,False,False,False,False
8634,2025-09-16 22:00:00,Таргетированная реклама,control,True,True,True,False,False,False
8635,2025-09-12 19:00:00,Контекстная реклама,test,True,True,True,False,False,False
8636,2025-09-19 10:00:00,Органический поиск,control,True,True,True,True,True,True
8637,2025-09-09 22:00:00,Контекстная реклама,control,True,True,True,True,False,False
8638,2025-09-05 08:00:00,Органический поиск,control,True,True,True,False,False,False
8639,2025-09-04 09:00:00,Таргетированная реклама,control,True,False,False,False,False,False
8640,2025-09-16 07:00:00,Контекстная реклама,test,True,True,True,True,True,True
8641,2025-09-30 16:00:00,Реферальная программа,test,True,True,True,True,False,False
8642,2025-09-22 13:00:00,Органический поиск,control,True,False,False,False,False,False
8643,2025-09-13 08:00:00,Таргетированная реклама,control,True,True,True,False,False,False
8644,2025-09-11 14:00:00,Реферальная программа,test,True,True,False,False,False,False
8645,2025-09-03 21:00:00,Контекстная реклама,test,True,True,True,True,True,False
8646,2025-09-15 08:00:00,Таргетированная реклама,control,True,True,True,False,False,False
8647,2025-09-10 17:00:00,Контекстная реклама,control,True,False,False,False,False,False
8648,2025-09-21 09:00:00,Таргетированная реклама,test,True,True,True,True,False,False
8649,2025-09-11 15:00:00,Таргетированная реклама,control,True,True,False,False,False,False
8650,2025-09-25 12:00:00,Органический поиск,test,True,True,True,True,True,True
8651,2025-09-21 11:00:00,Органический поиск,control,True,True,True,True,False,False
8652,2025-09-17 07:00:00,Органический поиск,control,True,True,True,False,False,False
8653,2025-09-17 16:00:00,Контекстная реклама,test,True,True,True,True,True,True
8654,2025-09-25 14:00:00,Контекстная реклама,test,True,True,True,True,True,True
8655,2025-09-05 18:00:00,Контекстная реклама,test,True,True,True,True,True,True
8656,2025-09-23 09:00:00,Таргетированная реклама,control,True,True,True,False,False,False
8657,2025-09-27 22:00:00,Контекстная реклама,control,True,True,True,False,False,False
8658,2025-09-13 07:00:00,Таргетированная реклама,control,True,True,True,True,True,True
8659,2025-09-22 10:00:00,Telegram (локальные каналы),test,True,True,True,True,True,True
8660,2025-09-03 17:00:00,Таргетированная реклама,test,True,False,False,False,False,False
8661,2025-09-22 09:00:00,Telegram (локальные каналы),test,True,False,False,False,False,False
8662,2025-09-04 11:00:00,Таргетированная реклама,test,True,False,False,False,False,False
8663,2025-09-09 15:00:00,Контекстная реклама,test,True,True,True,True,False,False
8664,2025-09-01 19:00:00,Таргетированная реклама,control,True,True,True,True,False,False
8665,2025-09-22 20:00:00,Органический поиск,control,True,True,True,True,True,True
8666,2025-09-25 12:00:00,Telegram (локальные каналы),test,True,True,True,True,True,True
8667,2025-09-18 17:00:00,Таргетированная реклама,control,True,True,True,True,False,False
8668,2025-09-20 07:00:00,Таргетированная реклама,test,True,True,True,False,False,False
8669,2025-09-23 21:00:00,Контекстная реклама,control,True,True,True,False,False,False
8670,2025-09-10 17:00:00,Органический поиск,test,True,True,True,True,True,True
8671,2025-09-06 21:00:00,Органический поиск,control,True,True,True,True,False,False
8672,2025-09-05 10:00:00,Контекстная реклама,test,True,True,False,False,False,False
8673,2025-09-10 14:00:00,Telegram (локальные каналы),control,True,False,False,False,False,False
8674,2025-09-15 18:00:00,Органический поиск,control,True,True,True,True,True,True
8675,2025-09-23 07:00:00,Таргетированная реклама,test,True,True,True,False,False,False
8676,2025-09-11 20:00:00,Контекстная реклама,test,True,True,True,True,True,True
8677,2025-09-09 18:00:00,Таргетированная реклама,control,True,False,False,False,False,False
8678,2025-09-11 19:00:00,Реферальная программа,test,True,True,True,True,False,False
8679,2025-09-19 09:00:00,Контекстная реклама,control,True,False,False,False,False,False
8680,2025-09-13 19:00:00,Реферальная программа,test,True,True,True,False,False,False
8681,2025-09-05 16:00:00,Реферальная программа,control,True,True,True,True,True,True
8682,2025-09-30 09:00:00,Telegram (локальные каналы),control,True,True,True,True,False,False
8683,2025-09-13 09:00:00,Реферальная программа,test,True,False,False,False,False,False
8684,2025-09-20 20:00:00,Реферальная программа,control,True,False,False,False,False,False
8685,2025-09-19 13:00:00,Органический поиск,control,True,False,False,False,False,False
8686,2025-09-02 11:00:00,Telegram (локальные каналы),control,True,True,True,True,True,False
8687,2025-09-26 12:00:00,Органический поиск,test,True,True,True,False,False,False
8688,2025-09-02 17:00:00,Реферальная программа,test,True,True,True,False,False,False
8689,2025-09-07 09:00:00,Таргетированная реклама,control,True,True,False,False,False,False
8690,2025-09-01 09:00:00,Таргетированная реклама,test,True,False,False,False,False,False
8691,2025-09-29 17:00:00,Telegram (локальные каналы),control,True,True,True,True,True,True
8692,2025-09-30 21:00:00,Контекстная реклама,control,True,True,True,False,False,False
8693,2025-09-30 17:00:00,Telegram (локальные каналы),control,True,False,False,False,False,False
8694,2025-09-01 22:00:00,Telegram (локальные каналы),control,True,True,True,True,True,True
8695,2025-09-14 11:00:00,Контекстная реклама,test,True,True,True,True,True,True
8696,2025-09-23 12:00:00,Таргетированная реклама,control,True,True,True,True,True,True
8697,2025-09-11 12:00:00,Органический поиск,control,True,True,True,True,False,False
8698,2025-09-09 12:00:00,Таргетированная реклама,control,True,True,True,True,True,True
8699,2025-09-12 11:00:00,Таргетированная реклама,control,True,True,False,False,False,False
8700,2025-09-23 19:00:00,Таргетированная реклама,test,True,True,True,True,True,True
8701,2025-09-17 11:00:00,Таргетированная реклама,control,True,False,False,False,False,False
8702,2025-09-14 13:00:00,Telegram (локальные каналы),test,True,True,True,True,True,True
8703,2025-09-14 14:00:00,Telegram (локальные каналы),test,True,True,True,True,True,True
8704,2025-09-08 22:00:00,Органический поиск,control,True,True,False,False,False,False
8705,2025-09-21 12:00:00,Таргетированная реклама,test,True,False,False,False,False,False
8706,2025-09-11 18:00:00,Таргетированная реклама,control,True,True,False,False,False,False
8707,2025-09-21 12:00:00,Реферальная программа,control,True,False,False,False,False,False
8708,2025-09-10 19:00:00,Telegram (локальные каналы),control,True,True,True,True,True,True
8709,2025-09-04 13:00:00,Telegram (локальные каналы),test,True,False,False,False,False,False
8710,2025-09-22 07:00:00,Реферальная программа,control,True,True,True,True,True,True
8711,2025-09-29 15:00:00,Таргетированная реклама,test,True,True,True,True,True,True
8712,2025-09-10 12:00:00,Органический поиск,test,True,True,True,False,False,False
8713,2025-09-11 11:00:00,Telegram (локальные каналы),test,True,True,True,True,True,True
8714,2025-09-23 11:00:00,Telegram (локальные каналы),test,True,True,False,False,False,False
8715,2025-09-16 07:00:00,Реферальная программа,control,True,True,True,False,False,False
8716,2025-09-03 18:00:00,Таргетированная реклама,control,True,True,True,True,True,False
8717,2025-09-12 15:00:00,Telegram (локальные каналы),control,True,True,True,True,True,True
8718,2025-09-11 17:00:00,Таргетированная реклама,control,True,True,True,True,True,True
8719,2025-09-27 16:00:00,Таргетированная реклама,test,True,False,False,False,False,False
8720,2025-09-15 13:00:00,Реферальная программа,control,True,False,False,False,False,False
8721,2025-09-22 14:00:00,Telegram (локальные каналы),test,True,True,True,True,True,True
8722,2025-09-03 14:00:00,Органический поиск,test,True,True,True,False,False,False
8723,2025-09-29 21:00:00,Контекстная реклама,test,True,True,True,False,False,False
8724,2025-09-14 12:00:00,Таргетированная реклама,control,True,True,True,True,False,False
8725,2025-09-30 09:00:00,Таргетированная реклама,control,True,True,True,True,False,False
8726,2025-09-14 08:00:00,Таргетированная реклама,test,True,True,True,True,False,False
8727,2025-09-16 12:00:00,Органический поиск,test,True,True,True,True,False,False
8728,2025-09-20 16:00:00,Telegram (локальные каналы),test,True,True,False,False,False,False
8729,2025-09-09 16:00:00,Органический поиск,test,True,True,True,True,False,False
8730,2025-09-16 18:00:00,Органический поиск,test,True,True,True,True,True,True
8731,2025-09-16 17:00:00,Таргетированная реклама,test,True,True,True,True,True,True
8732,2025-09-13 08:00:00,Реферальная программа,test,True,False,False,False,False,False
