user_id,channel,month_k,active
6488,Контекстная реклама,5,False
6488,Контекстная реклама,6,True
6489,Telegram (локальные каналы),0,True
6489,Telegram (локальные каналы),1,True
6489,Telegram (локальные каналы),2,True
6489,Telegram (локальные каналы),3,False
6489,Telegram (локальные каналы),4,False
6489,Telegram (локальные каналы),5,False
6489,Telegram (локальные каналы),6,False
6493,Реферальная программа,0,True
6493,Реферальная программа,1,True
6493,Реферальная программа,2,True
6493,Реферальная программа,3,True
6493,Реферальная программа,4,False
6493,Реферальная программа,5,False
6493,Реферальная программа,6,False
6500,Реферальная программа,0,True
6500,Реферальная программа,1,True
6500,Реферальная программа,2,False
6500,Реферальная программа,3,True
6500,Реферальная программа,4,False
6500,Реферальная программа,5,True
6500,Реферальная программа,6,False
6504,Контекстная реклама,0,True
6504,Контекстная реклама,1,True
6504,Контекстная реклама,2,True
6504,Контекстная реклама,3,False
6504,Контекстная реклама,4,True
6504,Контекстная реклама,5,True
6504,Контекстная реклама,6,False
6506,Реферальная программа,0,True
6506,Реферальная программа,1,True
6506,Реферальная программа,2,True
6506,Реферальная программа,3,True
6506,Реферальная программа,4,True
6506,Реферальная программа,5,False
6506,Реферальная программа,6,False
6511,Реферальная программа,0,True
6511,Реферальная программа,1,False
6511,Реферальная программа,2,True
6511,Реферальная программа,3,False
6511,Реферальная программа,4,False
6511,Реферальная программа,5,True
6511,Реферальная программа,6,False
6520,Реферальная программа,0,True
6520,Реферальная программа,1,True
6520,Реферальная программа,2,False
6520,Реферальная программа,3,False
6520,Реферальная программа,4,False
6520,Реферальная программа,5,False
6520,Реферальная программа,6,False
6525,Контекстная реклама,0,True
6525,Контекстная реклама,1,False
6525,Контекстная реклама,2,True
6525,Контекстная реклама,3,False
6525,Контекстная реклама,4,True
6525,Контекстная реклама,5,False
6525,Контекстная реклама,6,True
6528,Таргетированная реклама,0,True
6528,Таргетированная реклама,1,False
6528,Таргетированная реклама,2,False
6528,Таргетированная реклама,3,False
6528,Таргетированная реклама,4,True
6528,Таргетированная реклама,5,False
6528,Таргетированная реклама,6,False
6530,Telegram (локальные каналы),0,True
6530,Telegram (локальные каналы),1,True
6530,Telegram (локальные каналы),2,True
6530,Telegram (локальные каналы),3,True
6530,Telegram (локальные каналы),4,False
6530,Telegram (локальные каналы),5,False
6530,Telegram (локальные каналы),6,False
6534,Контекстная реклама,0,True
6534,Контекстная реклама,1,True
6534,Контекстная реклама,2,True
6534,Контекстная реклама,3,False
6534,Контекстная реклама,4,True
6534,Контекстная реклама,5,False
6534,Контекстная реклама,6,False
6536,Реферальная программа,0,True
6536,Реферальная программа,1,True
6536,Реферальная программа,2,True
6536,Реферальная программа,3,False
6536,Реферальная программа,4,False
6536,Реферальная программа,5,False
6536,Реферальная программа,6,True
6540,Реферальная программа,0,True
6540,Реферальная программа,1,True
6540,Реферальная программа,2,False
6540,Реферальная программа,3,False
6540,Реферальная программа,4,True
6540,Реферальная программа,5,False
6540,Реферальная программа,6,False
6542,Таргетированная реклама,0,True
6542,Таргетированная реклама,1,False
6542,Таргетированная реклама,2,False
6542,Таргетированная реклама,3,False
6542,Таргетированная реклама,4,True
6542,Таргетированная реклама,5,False
6542,Таргетированная реклама,6,False
6545,Органический поиск,0,True
6545,Органический поиск,1,True
6545,Органический поиск,2,True
6545,Органический поиск,3,False
6545,Органический поиск,4,False
6545,Органический поиск,5,True
6545,Органический поиск,6,False
6546,Контекстная реклама,0,True
6546,Контекстная реклама,1,True
6546,Контекстная реклама,2,False
6546,Контекстная реклама,3,False
6546,Контекстная реклама,4,False
6546,Контекстная реклама,5,False
6546,Контекстная реклама,6,False
6547,Органический поиск,0,True
6547,Органический поиск,1,False
6547,Органический поиск,2,False
6547,Органический поиск,3,False
6547,Органический поиск,4,False
6547,Органический поиск,5,True
6547,Органический поиск,6,False
6549,Реферальная программа,0,True
6549,Реферальная программа,1,False
6549,Реферальная программа,2,True
6549,Реферальная программа,3,False
6549,Реферальная программа,4,False
6549,Реферальная программа,5,False
6549,Реферальная программа,6,False
6551,Органический поиск,0,True
6551,Органический поиск,1,True
6551,Органический поиск,2,True
6551,Органический поиск,3,True
6551,Органический поиск,4,False
6551,Органический поиск,5,True
6551,Органический поиск,6,False
6554,Органический поиск,0,True
6554,Органический поиск,1,True
6554,Органический поиск,2,True
6554,Органический поиск,3,False
6554,Органический поиск,4,False
6554,Органический поиск,5,False
6554,Органический поиск,6,False
6562,Таргетированная реклама,0,True
6562,Таргетированная реклама,1,True
6562,Таргетированная реклама,2,False
6562,Таргетированная реклама,3,False
6562,Таргетированная реклама,4,False
6562,Таргетированная реклама,5,False
6562,Таргетированная реклама,6,True
6567,Telegram (локальные каналы),0,True
6567,Telegram (локальные каналы),1,False
6567,Telegram (локальные каналы),2,False
6567,Telegram (локальные каналы),3,False
6567,Telegram (локальные каналы),4,False
6567,Telegram (локальные каналы),5,False
6567,Telegram (локальные каналы),6,False
6570,Таргетированная реклама,0,True
6570,Таргетированная реклама,1,False
6570,Таргетированная реклама,2,True
6570,Таргетированная реклама,3,False
6570,Таргетированная реклама,4,False
6570,Таргетированная реклама,5,False
6570,Таргетированная реклама,6,False
6578,Таргетированная реклама,0,True
6578,Таргетированная реклама,1,False
6578,Таргетированная реклама,2,False
6578,Таргетированная реклама,3,False
6578,Таргетированная реклама,4,False
6578,Таргетированная реклама,5,False
6578,Таргетированная реклама,6,False
6581,Telegram (локальные каналы),0,True
6581,Telegram (локальные каналы),1,False
6581,Telegram (локальные каналы),2,True
6581,Telegram (локальные каналы),3,False
6581,Telegram (локальные каналы),4,True
6581,Telegram (локальные каналы),5,True
6581,Telegram (локальные каналы),6,False
6585,Таргетированная реклама,0,True
6585,Таргетированная реклама,1,True
6585,Таргетированная реклама,2,False
6585,Таргетированная реклама,3,False
6585,Таргетированная реклама,4,False
6585,Таргетированная реклама,5,True
6585,Таргетированная реклама,6,False
6589,Таргетированная реклама,0,True
6589,Таргетированная реклама,1,False
6589,Таргетированная реклама,2,False
6589,Таргетированная реклама,3,False
6589,Таргетированная реклама,4,False
6589,Таргетированная реклама,5,False
6589,Таргетированная реклама,6,False
6590,Таргетированная реклама,0,True
6590,Таргетированная реклама,1,False
6590,Таргетированная реклама,2,True
6590,Таргетированная реклама,3,True
6590,Таргетированная реклама,4,True
6590,Таргетированная реклама,5,False
6590,Таргетированная реклама,6,False
6593,Таргетированная реклама,0,True
6593,Таргетированная реклама,1,False
6593,Таргетированная реклама,2,True
6593,Таргетированная реклама,3,True
6593,Таргетированная реклама,4,False
6593,Таргетированная реклама,5,False
6593,Таргетированная реклама,6,False
6596,Реферальная программа,0,True
6596,Реферальная программа,1,False
6596,Реферальная программа,2,True
6596,Реферальная программа,3,False
6596,Реферальная программа,4,True
6596,Реферальная программа,5,False
6596,Реферальная программа,6,True
6601,Telegram (локальные каналы),0,True
6601,Telegram (локальные каналы),1,False
6601,Telegram (локальные каналы),2,True
6601,Telegram (локальные каналы),3,True
6601,Telegram (локальные каналы),4,True
6601,Telegram (локальные каналы),5,False
6601,Telegram (локальные каналы),6,True
6609,Таргетированная реклама,0,True
6609,Таргетированная реклама,1,False
6609,Таргетированная реклама,2,True
6609,Таргетированная реклама,3,False
6609,Таргетированная реклама,4,True
6609,Таргетированная реклама,5,False
6609,Таргетированная реклама,6,True
6620,Реферальная программа,0,True
6620,Реферальная программа,1,False
6620,Реферальная программа,2,True
6620,Реферальная программа,3,True
6620,Реферальная программа,4,True
6620,Реферальная программа,5,True
6620,Реферальная программа,6,False
6625,Telegram (локальные каналы),0,True
6625,Telegram (локальные каналы),1,True
6625,Telegram (локальные каналы),2,False
6625,Telegram (локальные каналы),3,True
6625,Telegram (локальные каналы),4,False
6625,Telegram (локальные каналы),5,False
6625,Telegram (локальные каналы),6,True
6627,Telegram (локальные каналы),0,True
6627,Telegram (локальные каналы),1,True
6627,Telegram (локальные каналы),2,True
6627,Telegram (локальные каналы),3,False
6627,Telegram (локальные каналы),4,False
6627,Telegram (локальные каналы),5,False
6627,Telegram (локальные каналы),6,False
6630,Реферальная программа,0,True
6630,Реферальная программа,1,False
6630,Реферальная программа,2,True
6630,Реферальная программа,3,False
6630,Реферальная программа,4,False
6630,Реферальная программа,5,False
6630,Реферальная программа,6,False
6631,Органический поиск,0,True
6631,Органический поиск,1,True
6631,Органический поиск,2,True
6631,Органический поиск,3,False
6631,Органический поиск,4,False
6631,Органический поиск,5,True
6631,Органический поиск,6,False
6634,Реферальная программа,0,True
6634,Реферальная программа,1,False
6634,Реферальная программа,2,True
6634,Реферальная программа,3,False
6634,Реферальная программа,4,True
6634,Реферальная программа,5,False
6634,Реферальная программа,6,False
6637,Telegram (локальные каналы),0,True
6637,Telegram (локальные каналы),1,False
6637,Telegram (локальные каналы),2,True
6637,Telegram (локальные каналы),3,False
6637,Telegram (локальные каналы),4,True
6637,Telegram (локальные каналы),5,False
6637,Telegram (локальные каналы),6,True
6640,Реферальная программа,0,True
6640,Реферальная программа,1,True
6640,Реферальная программа,2,False
6640,Реферальная программа,3,False
6640,Реферальная программа,4,False
6640,Реферальная программа,5,False
6640,Реферальная программа,6,False
6643,Органический поиск,0,True
6643,Органический поиск,1,True
6643,Органический поиск,2,True
6643,Органический поиск,3,True
6643,Органический поиск,4,False
6643,Органический поиск,5,True
6643,Органический поиск,6,False
6649,Telegram (локальные каналы),0,True
6649,Telegram (локальные каналы),1,True
6649,Telegram (локальные каналы),2,True
6649,Telegram (локальные каналы),3,True
6649,Telegram (локальные каналы),4,False
6649,Telegram (локальные каналы),5,False
6649,Telegram (локальные каналы),6,False
6653,Таргетированная реклама,0,True
6653,Таргетированная реклама,1,False
6653,Таргетированная реклама,2,False
6653,Таргетированная реклама,3,True
6653,Таргетированная реклама,4,True
6653,Таргетированная реклама,5,False
6653,Таргетированная реклама,6,True
6656,Таргетированная реклама,0,True
6656,Таргетированная реклама,1,True
6656,Таргетированная реклама,2,False
6656,Таргетированная реклама,3,False
6656,Таргетированная реклама,4,False
6656,Таргетированная реклама,5,False
6656,Таргетированная реклама,6,False
6668,Органический поиск,0,True
6668,Органический поиск,1,True
6668,Органический поиск,2,False
6668,Органический поиск,3,True
6668,Органический поиск,4,True
6668,Органический поиск,5,False
6668,Органический поиск,6,False
6671,Таргетированная реклама,0,True
6671,Таргетированная реклама,1,True
6671,Таргетированная реклама,2,False
6671,Таргетированная реклама,3,False
6671,Таргетированная реклама,4,False
6671,Таргетированная реклама,5,False
6671,Таргетированная реклама,6,True
6672,Telegram (локальные каналы),0,True
6672,Telegram (локальные каналы),1,False
6672,Telegram (локальные каналы),2,False
6672,Telegram (локальные каналы),3,False
6672,Telegram (локальные каналы),4,True
6672,Telegram (локальные каналы),5,True
6672,Telegram (локальные каналы),6,True
6673,Таргетированная реклама,0,True
6673,Таргетированная реклама,1,True
6673,Таргетированная реклама,2,False
6673,Таргетированная реклама,3,False
6673,Таргетированная реклама,4,False
6673,Таргетированная реклама,5,False
6673,Таргетированная реклама,6,False
6675,Органический поиск,0,True
6675,Органический поиск,1,True
6675,Органический поиск,2,True
6675,Органический поиск,3,True
6675,Органический поиск,4,True
6675,Органический поиск,5,False
6675,Органический поиск,6,False
6677,Таргетированная реклама,0,True
6677,Таргетированная реклама,1,False
6677,Таргетированная реклама,2,False
6677,Таргетированная реклама,3,True
6677,Таргетированная реклама,4,False
6677,Таргетированная реклама,5,False
6677,Таргетированная реклама,6,False
6678,Реферальная программа,0,True
6678,Реферальная программа,1,True
6678,Реферальная программа,2,True
6678,Реферальная программа,3,True
6678,Реферальная программа,4,False
6678,Реферальная программа,5,False
6678,Реферальная программа,6,True
6680,Таргетированная реклама,0,True
6680,Таргетированная реклама,1,True
6680,Таргетированная реклама,2,False
6680,Таргетированная реклама,3,False
6680,Таргетированная реклама,4,False
6680,Таргетированная реклама,5,False
6680,Таргетированная реклама,6,False
6695,Таргетированная реклама,0,True
6695,Таргетированная реклама,1,False
6695,Таргетированная реклама,2,False
6695,Таргетированная реклама,3,True
6695,Таргетированная реклама,4,True
6695,Таргетированная реклама,5,False
6695,Таргетированная реклама,6,False
6701,Реферальная программа,0,True
6701,Реферальная программа,1,False
6701,Реферальная программа,2,False
6701,Реферальная программа,3,False
6701,Реферальная программа,4,False
6701,Реферальная программа,5,False
6701,Реферальная программа,6,False
6704,Контекстная реклама,0,True
6704,Контекстная реклама,1,False
6704,Контекстная реклама,2,True
6704,Контекстная реклама,3,True
6704,Контекстная реклама,4,False
6704,Контекстная реклама,5,False
6704,Контекстная реклама,6,False
6707,Telegram (локальные каналы),0,True
6707,Telegram (локальные каналы),1,True
6707,Telegram (локальные каналы),2,False
6707,Telegram (локальные каналы),3,True
6707,Telegram (локальные каналы),4,False
6707,Telegram (локальные каналы),5,True
6707,Telegram (локальные каналы),6,False
6712,Таргетированная реклама,0,True
6712,Таргетированная реклама,1,True
6712,Таргетированная реклама,2,False
6712,Таргетированная реклама,3,True
6712,Таргетированная реклама,4,False
6712,Таргетированная реклама,5,True
6712,Таргетированная реклама,6,False
6730,Реферальная программа,0,True
6730,Реферальная программа,1,False
6730,Реферальная программа,2,True
6730,Реферальная программа,3,False
6730,Реферальная программа,4,False
6730,Реферальная программа,5,False
6730,Реферальная программа,6,False
6733,Органический поиск,0,True
6733,Органический поиск,1,False
6733,Органический поиск,2,False
6733,Органический поиск,3,True
6733,Органический поиск,4,True
6733,Органический поиск,5,False
6733,Органический поиск,6,False
6734,Таргетированная реклама,0,True
6734,Таргетированная реклама,1,False
6734,Таргетированная реклама,2,False
6734,Таргетированная реклама,3,True
6734,Таргетированная реклама,4,False
6734,Таргетированная реклама,5,False
6734,Таргетированная реклама,6,False
6737,Таргетированная реклама,0,True
6737,Таргетированная реклама,1,False
6737,Таргетированная реклама,2,True
6737,Таргетированная реклама,3,False
6737,Таргетированная реклама,4,False
6737,Таргетированная реклама,5,False
6737,Таргетированная реклама,6,False
6740,Telegram (локальные каналы),0,True
6740,Telegram (локальные каналы),1,True
6740,Telegram (локальные каналы),2,False
6740,Telegram (локальные каналы),3,True
6740,Telegram (локальные каналы),4,True
6740,Telegram (локальные каналы),5,True
6740,Telegram (локальные каналы),6,False
6742,Таргетированная реклама,0,True
6742,Таргетированная реклама,1,False
6742,Таргетированная реклама,2,False
6742,Таргетированная реклама,3,False
6742,Таргетированная реклама,4,False
6742,Таргетированная реклама,5,False
6742,Таргетированная реклама,6,False
6745,Контекстная реклама,0,True
6745,Контекстная реклама,1,False
6745,Контекстная реклама,2,True
6745,Контекстная реклама,3,False
6745,Контекстная реклама,4,False
6745,Контекстная реклама,5,True
6745,Контекстная реклама,6,False
6747,Органический поиск,0,True
6747,Органический поиск,1,True
6747,Органический поиск,2,True
6747,Органический поиск,3,True
6747,Органический поиск,4,True
6747,Органический поиск,5,True
6747,Органический поиск,6,True
6749,Таргетированная реклама,0,True
6749,Таргетированная реклама,1,True
6749,Таргетированная реклама,2,True
6749,Таргетированная реклама,3,True
6749,Таргетированная реклама,4,True
6749,Таргетированная реклама,5,False
6749,Таргетированная реклама,6,False
6750,Telegram (локальные каналы),0,True
6750,Telegram (локальные каналы),1,True
6750,Telegram (локальные каналы),2,True
6750,Telegram (локальные каналы),3,True
6750,Telegram (локальные каналы),4,True
6750,Telegram (локальные каналы),5,False
6750,Telegram (локальные каналы),6,True
6751,Реферальная программа,0,True
6751,Реферальная программа,1,False
6751,Реферальная программа,2,False
6751,Реферальная программа,3,False
6751,Реферальная программа,4,True
6751,Реферальная программа,5,False
6751,Реферальная программа,6,False
6753,Таргетированная реклама,0,True
6753,Таргетированная реклама,1,False
6753,Таргетированная реклама,2,False
6753,Таргетированная реклама,3,False
6753,Таргетированная реклама,4,False
6753,Таргетированная реклама,5,True
6753,Таргетированная реклама,6,False
6757,Таргетированная реклама,0,True
6757,Таргетированная реклама,1,True
6757,Таргетированная реклама,2,True
6757,Таргетированная реклама,3,False
6757,Таргетированная реклама,4,False
6757,Таргетированная реклама,5,False
6757,Таргетированная реклама,6,False
6759,Контекстная реклама,0,True
6759,Контекстная реклама,1,False
6759,Контекстная реклама,2,False
6759,Контекстная реклама,3,True
6759,Контекстная реклама,4,False
6759,Контекстная реклама,5,False
6759,Контекстная реклама,6,False
6763,Таргетированная реклама,0,True
6763,Таргетированная реклама,1,False
6763,Таргетированная реклама,2,False
6763,Таргетированная реклама,3,False
6763,Таргетированная реклама,4,True
6763,Таргетированная реклама,5,True
6763,Таргетированная реклама,6,False
6764,Органический поиск,0,True
6764,Органический поиск,1,False
6764,Органический поиск,2,True
6764,Органический поиск,3,True
6764,Органический поиск,4,True
6764,Органический поиск,5,True
6764,Органический поиск,6,False
6772,Реферальная программа,0,True
6772,Реферальная программа,1,True
6772,Реферальная программа,2,False
6772,Реферальная программа,3,False
6772,Реферальная программа,4,False
6772,Реферальная программа,5,True
6772,Реферальная программа,6,True
6776,Реферальная программа,0,True
6776,Реферальная программа,1,False
6776,Реферальная программа,2,False
6776,Реферальная программа,3,False
6776,Реферальная программа,4,False
6776,Реферальная программа,5,False
6776,Реферальная программа,6,False
6781,Таргетированная реклама,0,True
6781,Таргетированная реклама,1,True
6781,Таргетированная реклама,2,False
6781,Таргетированная реклама,3,False
6781,Таргетированная реклама,4,False
6781,Таргетированная реклама,5,True
6781,Таргетированная реклама,6,False
6782,Таргетированная реклама,0,True
6782,Таргетированная реклама,1,False
6782,Таргетированная реклама,2,False
6782,Таргетированная реклама,3,True
6782,Таргетированная реклама,4,False
6782,Таргетированная реклама,5,False
6782,Таргетированная реклама,6,False
6790,Telegram (локальные каналы),0,True
6790,Telegram (локальные каналы),1,True
6790,Telegram (локальные каналы),2,True
6790,Telegram (локальные каналы),3,False
6790,Telegram (локальные каналы),4,True
6790,Telegram (локальные каналы),5,True
6790,Telegram (локальные каналы),6,False
6792,Органический поиск,0,True
6792,Органический поиск,1,False
6792,Органический поиск,2,False
6792,Органический поиск,3,False
6792,Органический поиск,4,True
6792,Органический поиск,5,False
6792,Органический поиск,6,False
6793,Органический поиск,0,True
6793,Органический поиск,1,True
6793,Органический поиск,2,False
6793,Органический поиск,3,False
6793,Органический поиск,4,True
6793,Органический поиск,5,False
6793,Органический поиск,6,False
6800,Реферальная программа,0,True
6800,Реферальная программа,1,True
6800,Реферальная программа,2,False
6800,Реферальная программа,3,False
6800,Реферальная программа,4,False
6800,Реферальная программа,5,False
6800,Реферальная программа,6,False
6802,Таргетированная реклама,0,True
6802,Таргетированная реклама,1,False
6802,Таргетированная реклама,2,False
6802,Таргетированная реклама,3,False
6802,Таргетированная реклама,4,False
6802,Таргетированная реклама,5,False
6802,Таргетированная реклама,6,False
6803,Таргетированная реклама,0,True
6803,Таргетированная реклама,1,False
6803,Таргетированная реклама,2,False
6803,Таргетированная реклама,3,False
6803,Таргетированная реклама,4,False
6803,Таргетированная реклама,5,False
6803,Таргетированная реклама,6,False
6805,Telegram (локальные каналы),0,True
6805,Telegram (локальные каналы),1,False
6805,Telegram (локальные каналы),2,True
6805,Telegram (локальные каналы),3,False
6805,Telegram (локальные каналы),4,True
6805,Telegram (локальные каналы),5,False
6805,Telegram (локальные каналы),6,True
6806,Telegram (локальные каналы),0,True
6806,Telegram (локальные каналы),1,True
6806,Telegram (локальные каналы),2,True
6806,Telegram (локальные каналы),3,True
6806,Telegram (локальные каналы),4,True
6806,Telegram (локальные каналы),5,True
6806,Telegram (локальные каналы),6,True
6807,Контекстная реклама,0,True
6807,Контекстная реклама,1,False
6807,Контекстная реклама,2,False
6807,Контекстная реклама,3,True
6807,Контекстная реклама,4,False
6807,Контекстная реклама,5,False
6807,Контекстная реклама,6,False
6808,Контекстная реклама,0,True
6808,Контекстная реклама,1,True
6808,Контекстная реклама,2,False
6808,Контекстная реклама,3,False
6808,Контекстная реклама,4,False
6808,Контекстная реклама,5,False
6808,Контекстная реклама,6,False
6812,Таргетированная реклама,0,True
6812,Таргетированная реклама,1,False
6812,Таргетированная реклама,2,False
6812,Таргетированная реклама,3,False
6812,Таргетированная реклама,4,False
6812,Таргетированная реклама,5,False
6812,Таргетированная реклама,6,False
6814,Telegram (локальные каналы),0,True
6814,Telegram (локальные каналы),1,True
6814,Telegram (локальные каналы),2,False
6814,Telegram (локальные каналы),3,False
6814,Telegram (локальные каналы),4,False
6814,Telegram (локальные каналы),5,False
6814,Telegram (локальные каналы),6,True
6816,Telegram (локальные каналы),0,True
6816,Telegram (локальные каналы),1,False
6816,Telegram (локальные каналы),2,False
6816,Telegram (локальные каналы),3,False
6816,Telegram (локальные каналы),4,True
6816,Telegram (локальные каналы),5,False
6816,Telegram (локальные каналы),6,False
6821,Органический поиск,0,True
6821,Органический поиск,1,True
6821,Органический поиск,2,True
6821,Органический поиск,3,True
6821,Органический поиск,4,True
6821,Органический поиск,5,False
6821,Органический поиск,6,False
6827,Таргетированная реклама,0,True
6827,Таргетированная реклама,1,False
6827,Таргетированная реклама,2,True
6827,Таргетированная реклама,3,False
6827,Таргетированная реклама,4,False
6827,Таргетированная реклама,5,False
6827,Таргетированная реклама,6,False
6828,Контекстная реклама,0,True
6828,Контекстная реклама,1,True
6828,Контекстная реклама,2,True
6828,Контекстная реклама,3,True
6828,Контекстная реклама,4,True
6828,Контекстная реклама,5,False
6828,Контекстная реклама,6,False
6830,Таргетированная реклама,0,True
6830,Таргетированная реклама,1,False
6830,Таргетированная реклама,2,False
6830,Таргетированная реклама,3,True
6830,Таргетированная реклама,4,False
6830,Таргетированная реклама,5,True
6830,Таргетированная реклама,6,False
6831,Telegram (локальные каналы),0,True
6831,Telegram (локальные каналы),1,True
6831,Telegram (локальные каналы),2,False
6831,Telegram (локальные каналы),3,False
6831,Telegram (локальные каналы),4,False
6831,Telegram (локальные каналы),5,True
6831,Telegram (локальные каналы),6,False
6833,Контекстная реклама,0,True
6833,Контекстная реклама,1,True
6833,Контекстная реклама,2,False
6833,Контекстная реклама,3,False
6833,Контекстная реклама,4,False
6833,Контекстная реклама,5,False
6833,Контекстная реклама,6,False
6835,Таргетированная реклама,0,True
6835,Таргетированная реклама,1,False
6835,Таргетированная реклама,2,False
6835,Таргетированная реклама,3,False
6835,Таргетированная реклама,4,False
6835,Таргетированная реклама,5,False
6835,Таргетированная реклама,6,False
6837,Таргетированная реклама,0,True
6837,Таргетированная реклама,1,False
6837,Таргетированная реклама,2,False
6837,Таргетированная реклама,3,False
6837,Таргетированная реклама,4,False
6837,Таргетированная реклама,5,False
6837,Таргетированная реклама,6,False
6840,Реферальная программа,0,True
6840,Реферальная программа,1,True
6840,Реферальная программа,2,False
6840,Реферальная программа,3,False
6840,Реферальная программа,4,False
6840,Реферальная программа,5,False
6840,Реферальная программа,6,False
6842,Органический поиск,0,True
6842,Органический поиск,1,True
6842,Органический поиск,2,True
6842,Органический поиск,3,False
6842,Органический поиск,4,True
6842,Органический поиск,5,False
6842,Органический поиск,6,True
6844,Органический поиск,0,True
6844,Органический поиск,1,True
6844,Органический поиск,2,True
6844,Органический поиск,3,False
6844,Органический поиск,4,True
6844,Органический поиск,5,True
6844,Органический поиск,6,True
6846,Контекстная реклама,0,True
6846,Контекстная реклама,1,True
6846,Контекстная реклама,2,False
6846,Контекстная реклама,3,False
6846,Контекстная реклама,4,False
6846,Контекстная реклама,5,False
6846,Контекстная реклама,6,False
6848,Реферальная программа,0,True
6848,Реферальная программа,1,True
6848,Реферальная программа,2,False
6848,Реферальная программа,3,True
6848,Реферальная программа,4,True
6848,Реферальная программа,5,False
6848,Реферальная программа,6,False
6849,Таргетированная реклама,0,True
6849,Таргетированная реклама,1,True
6849,Таргетированная реклама,2,False
6849,Таргетированная реклама,3,True
6849,Таргетированная реклама,4,False
6849,Таргетированная реклама,5,False
6849,Таргетированная реклама,6,False
6850,Telegram (локальные каналы),0,True
6850,Telegram (локальные каналы),1,False
6850,Telegram (локальные каналы),2,True
6850,Telegram (локальные каналы),3,True
6850,Telegram (локальные каналы),4,True
6850,Telegram (локальные каналы),5,False
6850,Telegram (локальные каналы),6,True
6855,Реферальная программа,0,True
6855,Реферальная программа,1,True
6855,Реферальная программа,2,False
6855,Реферальная программа,3,True
6855,Реферальная программа,4,False
6855,Реферальная программа,5,False
6855,Реферальная программа,6,True
6856,Таргетированная реклама,0,True
6856,Таргетированная реклама,1,False
6856,Таргетированная реклама,2,False
6856,Таргетированная реклама,3,False
6856,Таргетированная реклама,4,False
6856,Таргетированная реклама,5,False
6856,Таргетированная реклама,6,False
6862,Реферальная программа,0,True
6862,Реферальная программа,1,False
6862,Реферальная программа,2,False
6862,Реферальная программа,3,True
6862,Реферальная программа,4,True
6862,Реферальная программа,5,False
6862,Реферальная программа,6,False
6866,Таргетированная реклама,0,True
6866,Таргетированная реклама,1,True
6866,Таргетированная реклама,2,False
6866,Таргетированная реклама,3,False
6866,Таргетированная реклама,4,False
6866,Таргетированная реклама,5,False
6866,Таргетированная реклама,6,True
6868,Органический поиск,0,True
6868,Органический поиск,1,True
6868,Органический поиск,2,False
6868,Органический поиск,3,False
6868,Органический поиск,4,False
6868,Органический поиск,5,True
6868,Органический поиск,6,True
6873,Telegram (локальные каналы),0,True
6873,Telegram (локальные каналы),1,True
6873,Telegram (локальные каналы),2,True
6873,Telegram (локальные каналы),3,False
6873,Telegram (локальные каналы),4,True
6873,Telegram (локальные каналы),5,True
6873,Telegram (локальные каналы),6,False
6876,Органический поиск,0,True
6876,Органический поиск,1,True
6876,Органический поиск,2,False
6876,Органический поиск,3,False
6876,Органический поиск,4,True
6876,Органический поиск,5,False
6876,Органический поиск,6,False
6885,Telegram (локальные каналы),0,True
6885,Telegram (локальные каналы),1,True
6885,Telegram (локальные каналы),2,True
6885,Telegram (локальные каналы),3,False
6885,Telegram (локальные каналы),4,True
6885,Telegram (локальные каналы),5,False
6885,Telegram (локальные каналы),6,False
6887,Telegram (локальные каналы),0,True
6887,Telegram (локальные каналы),1,False
6887,Telegram (локальные каналы),2,False
6887,Telegram (локальные каналы),3,True
6887,Telegram (локальные каналы),4,True
6887,Telegram (локальные каналы),5,True
6887,Telegram (локальные каналы),6,True
6890,Контекстная реклама,0,True
6890,Контекстная реклама,1,True
6890,Контекстная реклама,2,False
6890,Контекстная реклама,3,False
6890,Контекстная реклама,4,False
6890,Контекстная реклама,5,False
6890,Контекстная реклама,6,True
6893,Контекстная реклама,0,True
6893,Контекстная реклама,1,True
6893,Контекстная реклама,2,False
